"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Sonic_Anemometer"
"TIMESTAMP","RECORD","u","v","w","t"
"TS","RN","m/s","m/s","m/s","C"
"","","Smp","Smp","Smp","Smp"
"2021-12-03 09:50:47.75",5168460,0.063,0.05,0.025,21.43
"2021-12-03 09:50:47.8",5168461,0.063,0.049,0.027,21.46
"2021-12-03 09:50:47.85",5168462,0.063,0.049,0.027,21.43
"2021-12-03 09:50:47.9",5168463,0.061,0.049,0.026,21.46
"2021-12-03 09:50:47.95",5168464,0.063,0.049,0.028,21.46
"2021-12-03 09:50:48",5168465,0.062,0.048,0.027,21.46
"2021-12-03 09:50:48.05",5168466,0.061,0.048,0.03,21.49
"2021-12-03 09:50:48.1",5168467,0.062,0.05,0.03,21.46
"2021-12-03 09:50:48.15",5168468,0.06,0.049,0.03,21.46
"2021-12-03 09:50:48.2",5168469,0.061,0.049,0.03,21.49
"2021-12-03 09:50:48.25",5168470,0.062,0.049,0.03,21.49
"2021-12-03 09:50:48.3",5168471,0.062,0.048,0.03,21.51
"2021-12-03 09:50:48.35",5168472,0.06,0.048,0.029,21.48
"2021-12-03 09:50:48.4",5168473,0.062,0.047,0.033,21.48
"2021-12-03 09:50:48.45",5168474,0.06,0.048,0.033,21.49
"2021-12-03 09:50:48.5",5168475,0.062,0.05,0.033,21.49
"2021-12-03 09:50:48.55",5168476,0.063,0.05,0.034,21.48
"2021-12-03 09:50:48.6",5168477,0.06,0.046,0.035,21.49
"2021-12-03 09:50:48.65",5168478,0.061,0.049,0.035,21.49
"2021-12-03 09:50:48.7",5168479,0.06,0.049,0.034,21.49
"2021-12-03 09:50:48.75",5168480,0.06,0.047,0.036,21.49
"2021-12-03 09:50:48.8",5168481,0.061,0.048,0.036,21.47
"2021-12-03 09:50:48.85",5168482,0.061,0.047,0.038,21.46
"2021-12-03 09:50:48.9",5168483,0.061,0.048,0.038,21.46
"2021-12-03 09:50:48.95",5168484,0.063,0.049,0.038,21.43
"2021-12-03 09:50:49",5168485,0.063,0.049,0.038,21.46
"2021-12-03 09:50:49.05",5168486,0.059,0.048,0.037,21.46
"2021-12-03 09:50:49.1",5168487,0.063,0.049,0.039,21.44
"2021-12-03 09:50:49.15",5168488,0.061,0.045,0.04,21.44
"2021-12-03 09:50:49.2",5168489,0.063,0.05,0.042,21.43
"2021-12-03 09:50:49.25",5168490,0.065,0.05,0.039,21.44
"2021-12-03 09:50:49.3",5168491,0.066,0.05,0.041,21.46
"2021-12-03 09:50:49.35",5168492,0.067,0.049,0.042,21.43
"2021-12-03 09:50:49.4",5168493,0.065,0.049,0.041,21.44
"2021-12-03 09:50:49.45",5168494,0.063,0.05,0.043,21.43
"2021-12-03 09:50:49.5",5168495,0.066,0.048,0.041,21.44
"2021-12-03 09:50:49.55",5168496,0.065,0.049,0.042,21.44
"2021-12-03 09:50:49.6",5168497,0.064,0.048,0.043,21.41
"2021-12-03 09:50:49.65",5168498,0.064,0.048,0.045,21.43
"2021-12-03 09:50:49.7",5168499,0.066,0.05,0.046,21.43
"2021-12-03 09:50:49.75",5168500,0.064,0.048,0.044,21.4
"2021-12-03 09:50:49.8",5168501,0.062,0.048,0.043,21.41
"2021-12-03 09:50:49.85",5168502,0.064,0.048,0.045,21.43
"2021-12-03 09:50:49.9",5168503,0.064,0.047,0.047,21.38
"2021-12-03 09:50:49.95",5168504,0.065,0.047,0.047,21.42
"2021-12-03 09:50:50",5168505,0.065,0.047,0.045,21.41
"2021-12-03 09:50:50.05",5168506,0.064,0.048,0.045,21.39
"2021-12-03 09:50:50.1",5168507,0.064,0.048,0.047,21.38
"2021-12-03 09:50:50.15",5168508,0.067,0.046,0.047,21.38
"2021-12-03 09:50:50.2",5168509,0.063,0.046,0.045,21.39
"2021-12-03 09:50:50.25",5168510,0.064,0.047,0.046,21.38
"2021-12-03 09:50:50.3",5168511,0.065,0.046,0.044,21.4
"2021-12-03 09:50:50.35",5168512,0.063,0.045,0.044,21.43
"2021-12-03 09:50:50.4",5168513,0.066,0.045,0.045,21.38
"2021-12-03 09:50:50.45",5168514,0.063,0.044,0.045,21.38
"2021-12-03 09:50:50.5",5168515,0.063,0.045,0.046,21.38
"2021-12-03 09:50:50.55",5168516,0.065,0.045,0.043,21.38
"2021-12-03 09:50:50.6",5168517,0.062,0.045,0.044,21.38
"2021-12-03 09:50:50.65",5168518,0.063,0.044,0.044,21.43
"2021-12-03 09:50:50.7",5168519,0.064,0.044,0.043,21.42
"2021-12-03 09:50:50.75",5168520,0.062,0.044,0.045,21.42
"2021-12-03 09:50:50.8",5168521,0.062,0.044,0.045,21.42
"2021-12-03 09:50:50.85",5168522,0.061,0.042,0.044,21.43
"2021-12-03 09:50:50.9",5168523,0.063,0.043,0.044,21.42
"2021-12-03 09:50:50.95",5168524,0.061,0.043,0.043,21.42
"2021-12-03 09:50:51",5168525,0.06,0.04,0.043,21.43
"2021-12-03 09:50:51.05",5168526,0.061,0.039,0.044,21.43
"2021-12-03 09:50:51.1",5168527,0.059,0.041,0.044,21.43
"2021-12-03 09:50:51.15",5168528,0.058,0.04,0.044,21.43
"2021-12-03 09:50:51.2",5168529,0.058,0.041,0.045,21.42
"2021-12-03 09:50:51.25",5168530,0.059,0.039,0.046,21.43
"2021-12-03 09:50:51.3",5168531,0.061,0.041,0.045,21.43
"2021-12-03 09:50:51.35",5168532,0.061,0.04,0.045,21.43
"2021-12-03 09:50:51.4",5168533,0.06,0.043,0.047,21.39
"2021-12-03 09:50:51.45",5168534,0.058,0.041,0.046,21.39
"2021-12-03 09:50:51.5",5168535,0.058,0.04,0.045,21.39
"2021-12-03 09:50:51.55",5168536,0.058,0.042,0.047,21.39
"2021-12-03 09:50:51.6",5168537,0.056,0.04,0.046,21.39
"2021-12-03 09:50:51.65",5168538,0.057,0.04,0.045,21.43
"2021-12-03 09:50:51.7",5168539,0.056,0.042,0.049,21.43
"2021-12-03 09:50:51.75",5168540,0.058,0.041,0.047,21.43
"2021-12-03 09:50:51.8",5168541,0.054,0.041,0.046,21.38
"2021-12-03 09:50:51.85",5168542,0.054,0.04,0.046,21.43
"2021-12-03 09:50:51.9",5168543,0.053,0.039,0.046,21.43
"2021-12-03 09:50:51.95",5168544,0.055,0.042,0.046,21.42
"2021-12-03 09:50:52",5168545,0.056,0.041,0.048,21.39
"2021-12-03 09:50:52.05",5168546,0.053,0.042,0.046,21.38
"2021-12-03 09:50:52.1",5168547,0.055,0.041,0.048,21.38
"2021-12-03 09:50:52.15",5168548,0.058,0.041,0.047,21.38
"2021-12-03 09:50:52.2",5168549,0.056,0.04,0.05,21.39
"2021-12-03 09:50:52.25",5168550,0.055,0.039,0.049,21.38
"2021-12-03 09:50:52.3",5168551,0.055,0.039,0.048,21.38
"2021-12-03 09:50:52.35",5168552,0.053,0.04,0.047,21.38
"2021-12-03 09:50:52.4",5168553,0.054,0.042,0.046,21.36
"2021-12-03 09:50:52.45",5168554,0.054,0.041,0.046,21.35
"2021-12-03 09:50:52.5",5168555,0.054,0.042,0.048,21.34
"2021-12-03 09:50:52.55",5168556,0.053,0.043,0.049,21.35
"2021-12-03 09:50:52.6",5168557,0.052,0.042,0.047,21.35
"2021-12-03 09:50:52.65",5168558,0.051,0.045,0.047,21.36
"2021-12-03 09:50:52.7",5168559,0.052,0.046,0.048,21.33
"2021-12-03 09:50:52.75",5168560,0.049,0.046,0.047,21.33
"2021-12-03 09:50:52.8",5168561,0.05,0.047,0.049,21.33
"2021-12-03 09:50:52.85",5168562,0.049,0.048,0.047,21.3
"2021-12-03 09:50:52.9",5168563,0.049,0.049,0.048,21.31
"2021-12-03 09:50:52.95",5168564,0.052,0.051,0.049,21.32
"2021-12-03 09:50:53",5168565,0.05,0.05,0.048,21.3
"2021-12-03 09:50:53.05",5168566,0.047,0.048,0.047,21.31
"2021-12-03 09:50:53.1",5168567,0.049,0.049,0.046,21.31
"2021-12-03 09:50:53.15",5168568,0.048,0.049,0.047,21.3
"2021-12-03 09:50:53.2",5168569,0.049,0.048,0.047,21.3
"2021-12-03 09:50:53.25",5168570,0.049,0.051,0.047,21.3
"2021-12-03 09:50:53.3",5168571,0.05,0.053,0.044,21.3
"2021-12-03 09:50:53.35",5168572,0.048,0.052,0.043,21.32
"2021-12-03 09:50:53.4",5168573,0.049,0.053,0.048,21.31
"2021-12-03 09:50:53.45",5168574,0.047,0.051,0.046,21.3
"2021-12-03 09:50:53.5",5168575,0.048,0.054,0.047,21.32
"2021-12-03 09:50:53.55",5168576,0.048,0.054,0.046,21.31
"2021-12-03 09:50:53.6",5168577,0.05,0.053,0.045,21.32
"2021-12-03 09:50:53.65",5168578,0.049,0.057,0.045,21.32
"2021-12-03 09:50:53.7",5168579,0.049,0.056,0.047,21.29
"2021-12-03 09:50:53.75",5168580,0.048,0.057,0.046,21.32
"2021-12-03 09:50:53.8",5168581,0.047,0.057,0.045,21.26
"2021-12-03 09:50:53.85",5168582,0.047,0.057,0.045,21.28
"2021-12-03 09:50:53.9",5168583,0.046,0.057,0.044,21.3
"2021-12-03 09:50:53.95",5168584,0.047,0.06,0.043,21.31
"2021-12-03 09:50:54",5168585,0.047,0.058,0.044,21.26
"2021-12-03 09:50:54.05",5168586,0.044,0.059,0.043,21.26
"2021-12-03 09:50:54.1",5168587,0.047,0.058,0.044,21.31
"2021-12-03 09:50:54.15",5168588,0.043,0.059,0.043,21.23
"2021-12-03 09:50:54.2",5168589,0.045,0.062,0.043,21.3
"2021-12-03 09:50:54.25",5168590,0.046,0.063,0.046,21.24
"2021-12-03 09:50:54.3",5168591,0.046,0.062,0.044,21.23
"2021-12-03 09:50:54.35",5168592,0.043,0.062,0.044,21.23
"2021-12-03 09:50:54.4",5168593,0.045,0.062,0.043,21.26
"2021-12-03 09:50:54.45",5168594,0.046,0.062,0.044,21.29
"2021-12-03 09:50:54.5",5168595,0.043,0.062,0.043,21.26
"2021-12-03 09:50:54.55",5168596,0.045,0.063,0.042,21.25
"2021-12-03 09:50:54.6",5168597,0.044,0.06,0.042,21.23
"2021-12-03 09:50:54.65",5168598,0.043,0.064,0.041,21.24
"2021-12-03 09:50:54.7",5168599,0.043,0.063,0.039,21.25
"2021-12-03 09:50:54.75",5168600,0.041,0.061,0.039,21.26
"2021-12-03 09:50:54.8",5168601,0.041,0.063,0.042,21.26
"2021-12-03 09:50:54.85",5168602,0.043,0.062,0.039,21.23
"2021-12-03 09:50:54.9",5168603,0.043,0.063,0.04,21.23
"2021-12-03 09:50:54.95",5168604,0.041,0.065,0.04,21.21
"2021-12-03 09:50:55",5168605,0.045,0.063,0.041,21.23
"2021-12-03 09:50:55.05",5168606,0.041,0.061,0.041,21.25
"2021-12-03 09:50:55.1",5168607,0.04,0.062,0.039,21.21
"2021-12-03 09:50:55.15",5168608,0.04,0.061,0.042,21.18
"2021-12-03 09:50:55.2",5168609,0.042,0.061,0.04,21.21
"2021-12-03 09:50:55.25",5168610,0.04,0.059,0.04,21.24
"2021-12-03 09:50:55.3",5168611,0.041,0.06,0.04,21.2
"2021-12-03 09:50:55.35",5168612,0.04,0.06,0.038,21.19
"2021-12-03 09:50:55.4",5168613,0.04,0.059,0.039,21.23
"2021-12-03 09:50:55.45",5168614,0.041,0.059,0.038,21.21
"2021-12-03 09:50:55.5",5168615,0.04,0.059,0.04,21.24
"2021-12-03 09:50:55.55",5168616,0.041,0.061,0.038,21.18
"2021-12-03 09:50:55.6",5168617,0.041,0.058,0.036,21.21
"2021-12-03 09:50:55.65",5168618,0.041,0.059,0.037,21.2
"2021-12-03 09:50:55.7",5168619,0.041,0.058,0.037,21.19
"2021-12-03 09:50:55.75",5168620,0.039,0.059,0.037,21.22
"2021-12-03 09:50:55.8",5168621,0.039,0.059,0.036,21.19
"2021-12-03 09:50:55.85",5168622,0.038,0.058,0.036,21.19
"2021-12-03 09:50:55.9",5168623,0.039,0.058,0.035,21.21
"2021-12-03 09:50:55.95",5168624,0.039,0.058,0.036,21.19
"2021-12-03 09:50:56",5168625,0.038,0.058,0.036,21.19
"2021-12-03 09:50:56.05",5168626,0.038,0.056,0.035,21.21
"2021-12-03 09:50:56.1",5168627,0.038,0.057,0.035,21.19
"2021-12-03 09:50:56.15",5168628,0.039,0.056,0.035,21.19
"2021-12-03 09:50:56.2",5168629,0.039,0.057,0.034,21.19
"2021-12-03 09:50:56.25",5168630,0.04,0.053,0.036,21.21
"2021-12-03 09:50:56.3",5168631,0.04,0.056,0.033,21.18
"2021-12-03 09:50:56.35",5168632,0.042,0.056,0.035,21.19
"2021-12-03 09:50:56.4",5168633,0.041,0.054,0.033,21.21
"2021-12-03 09:50:56.45",5168634,0.04,0.056,0.032,21.21
"2021-12-03 09:50:56.5",5168635,0.042,0.054,0.035,21.18
"2021-12-03 09:50:56.55",5168636,0.04,0.057,0.032,21.19
"2021-12-03 09:50:56.6",5168637,0.039,0.056,0.03,21.21
"2021-12-03 09:50:56.65",5168638,0.039,0.053,0.031,21.21
"2021-12-03 09:50:56.7",5168639,0.039,0.053,0.033,21.21
"2021-12-03 09:50:56.75",5168640,0.041,0.056,0.032,21.21
"2021-12-03 09:50:56.8",5168641,0.039,0.052,0.03,21.19
"2021-12-03 09:50:56.85",5168642,0.038,0.053,0.03,21.21
"2021-12-03 09:50:56.9",5168643,0.042,0.057,0.033,21.23
"2021-12-03 09:50:56.95",5168644,0.042,0.055,0.03,21.23
"2021-12-03 09:50:57",5168645,0.04,0.057,0.031,21.21
"2021-12-03 09:50:57.05",5168646,0.043,0.054,0.031,21.23
"2021-12-03 09:50:57.1",5168647,0.042,0.056,0.028,21.23
"2021-12-03 09:50:57.15",5168648,0.042,0.055,0.03,21.21
"2021-12-03 09:50:57.2",5168649,0.04,0.053,0.029,21.2
"2021-12-03 09:50:57.25",5168650,0.041,0.052,0.029,21.21
"2021-12-03 09:50:57.3",5168651,0.043,0.055,0.031,21.19
"2021-12-03 09:50:57.35",5168652,0.043,0.053,0.029,21.23
"2021-12-03 09:50:57.4",5168653,0.041,0.052,0.03,21.24
"2021-12-03 09:50:57.45",5168654,0.041,0.053,0.032,21.23
"2021-12-03 09:50:57.5",5168655,0.044,0.052,0.03,21.21
"2021-12-03 09:50:57.55",5168656,0.042,0.054,0.029,21.23
"2021-12-03 09:50:57.6",5168657,0.043,0.055,0.031,21.23
"2021-12-03 09:50:57.65",5168658,0.044,0.054,0.031,21.21
"2021-12-03 09:50:57.7",5168659,0.043,0.054,0.027,21.22
"2021-12-03 09:50:57.75",5168660,0.043,0.057,0.03,21.22
"2021-12-03 09:50:57.8",5168661,0.043,0.056,0.03,21.19
"2021-12-03 09:50:57.85",5168662,0.04,0.055,0.028,21.23
"2021-12-03 09:50:57.9",5168663,0.041,0.053,0.029,21.21
"2021-12-03 09:50:57.95",5168664,0.042,0.055,0.027,21.18
"2021-12-03 09:50:58",5168665,0.041,0.054,0.026,21.21
"2021-12-03 09:50:58.05",5168666,0.041,0.054,0.031,21.21
"2021-12-03 09:50:58.1",5168667,0.043,0.056,0.028,21.23
"2021-12-03 09:50:58.15",5168668,0.044,0.055,0.026,21.23
"2021-12-03 09:50:58.2",5168669,0.041,0.056,0.027,21.23
"2021-12-03 09:50:58.25",5168670,0.042,0.054,0.028,21.19
"2021-12-03 09:50:58.3",5168671,0.041,0.055,0.029,21.23
"2021-12-03 09:50:58.35",5168672,0.043,0.056,0.028,21.25
"2021-12-03 09:50:58.4",5168673,0.04,0.056,0.028,21.23
"2021-12-03 09:50:58.45",5168674,0.041,0.054,0.027,21.23
"2021-12-03 09:50:58.5",5168675,0.041,0.052,0.027,21.23
"2021-12-03 09:50:58.55",5168676,0.042,0.055,0.026,21.25
"2021-12-03 09:50:58.6",5168677,0.041,0.055,0.028,21.18
"2021-12-03 09:50:58.65",5168678,0.041,0.053,0.027,21.23
"2021-12-03 09:50:58.7",5168679,0.039,0.053,0.027,21.23
"2021-12-03 09:50:58.75",5168680,0.041,0.053,0.025,21.23
"2021-12-03 09:50:58.8",5168681,0.041,0.054,0.026,21.25
"2021-12-03 09:50:58.85",5168682,0.041,0.055,0.025,21.21
"2021-12-03 09:50:58.9",5168683,0.04,0.053,0.025,21.24
"2021-12-03 09:50:58.95",5168684,0.041,0.054,0.026,21.23
"2021-12-03 09:50:59",5168685,0.041,0.057,0.026,21.2
"2021-12-03 09:50:59.05",5168686,0.039,0.055,0.024,21.19
"2021-12-03 09:50:59.1",5168687,0.041,0.055,0.027,21.18
"2021-12-03 09:50:59.15",5168688,0.04,0.055,0.025,21.21
"2021-12-03 09:50:59.2",5168689,0.041,0.053,0.026,21.23
"2021-12-03 09:50:59.25",5168690,0.041,0.054,0.027,21.26
"2021-12-03 09:50:59.3",5168691,0.041,0.053,0.025,21.23
"2021-12-03 09:50:59.35",5168692,0.039,0.053,0.025,21.25
"2021-12-03 09:50:59.4",5168693,0.041,0.054,0.026,21.26
"2021-12-03 09:50:59.45",5168694,0.042,0.05,0.027,21.21
"2021-12-03 09:50:59.5",5168695,0.038,0.051,0.026,21.21
"2021-12-03 09:50:59.55",5168696,0.04,0.053,0.024,21.24
"2021-12-03 09:50:59.6",5168697,0.041,0.052,0.024,21.23
"2021-12-03 09:50:59.65",5168698,0.04,0.052,0.025,21.23
"2021-12-03 09:50:59.7",5168699,0.041,0.052,0.026,21.25
"2021-12-03 09:50:59.75",5168700,0.043,0.052,0.027,21.21
"2021-12-03 09:50:59.8",5168701,0.04,0.051,0.023,21.24
"2021-12-03 09:50:59.85",5168702,0.04,0.053,0.026,21.26
"2021-12-03 09:50:59.9",5168703,0.042,0.052,0.024,21.26
"2021-12-03 09:50:59.95",5168704,0.042,0.051,0.024,21.24
"2021-12-03 09:51:00",5168705,0.041,0.051,0.025,21.2
"2021-12-03 09:51:00.05",5168706,0.04,0.052,0.024,21.25
"2021-12-03 09:51:00.1",5168707,0.041,0.051,0.025,21.26
"2021-12-03 09:51:00.15",5168708,0.04,0.05,0.024,21.21
"2021-12-03 09:51:00.2",5168709,0.041,0.051,0.023,21.25
"2021-12-03 09:51:00.25",5168710,0.043,0.051,0.023,21.23
"2021-12-03 09:51:00.3",5168711,0.04,0.051,0.023,21.25
"2021-12-03 09:51:00.35",5168712,0.042,0.05,0.025,21.23
"2021-12-03 09:51:00.4",5168713,0.042,0.05,0.025,21.23
"2021-12-03 09:51:00.45",5168714,0.043,0.049,0.025,21.22
"2021-12-03 09:51:00.5",5168715,0.043,0.049,0.026,21.26
"2021-12-03 09:51:00.55",5168716,0.042,0.05,0.026,21.18
"2021-12-03 09:51:00.6",5168717,0.045,0.048,0.025,21.23
"2021-12-03 09:51:00.65",5168718,0.044,0.05,0.027,21.23
"2021-12-03 09:51:00.7",5168719,0.042,0.048,0.026,21.26
"2021-12-03 09:51:00.75",5168720,0.044,0.049,0.027,21.23
"2021-12-03 09:51:00.8",5168721,0.045,0.048,0.025,21.26
"2021-12-03 09:51:00.85",5168722,0.04,0.049,0.025,21.26
"2021-12-03 09:51:00.9",5168723,0.043,0.049,0.025,21.23
"2021-12-03 09:51:00.95",5168724,0.043,0.049,0.026,21.23
"2021-12-03 09:51:01",5168725,0.042,0.051,0.026,21.23
"2021-12-03 09:51:01.05",5168726,0.043,0.048,0.026,21.23
"2021-12-03 09:51:01.1",5168727,0.043,0.051,0.026,21.26
"2021-12-03 09:51:01.15",5168728,0.044,0.054,0.027,21.23
"2021-12-03 09:51:01.2",5168729,0.043,0.049,0.026,21.23
"2021-12-03 09:51:01.25",5168730,0.043,0.051,0.028,21.2
"2021-12-03 09:51:01.3",5168731,0.042,0.05,0.026,21.23
"2021-12-03 09:51:01.35",5168732,0.045,0.049,0.027,21.23
"2021-12-03 09:51:01.4",5168733,0.041,0.049,0.027,21.25
"2021-12-03 09:51:01.45",5168734,0.043,0.049,0.028,21.23
"2021-12-03 09:51:01.5",5168735,0.044,0.048,0.028,21.23
"2021-12-03 09:51:01.55",5168736,0.043,0.047,0.028,21.19
"2021-12-03 09:51:01.6",5168737,0.044,0.048,0.027,21.21
"2021-12-03 09:51:01.65",5168738,0.044,0.049,0.027,21.25
"2021-12-03 09:51:01.7",5168739,0.043,0.048,0.028,21.21
"2021-12-03 09:51:01.75",5168740,0.047,0.051,0.028,21.23
"2021-12-03 09:51:01.8",5168741,0.046,0.05,0.028,21.23
"2021-12-03 09:51:01.85",5168742,0.046,0.048,0.027,21.24
"2021-12-03 09:51:01.9",5168743,0.044,0.051,0.029,21.26
"2021-12-03 09:51:01.95",5168744,0.045,0.05,0.027,21.24
"2021-12-03 09:51:02",5168745,0.044,0.049,0.028,21.26
"2021-12-03 09:51:02.05",5168746,0.045,0.053,0.028,21.26
"2021-12-03 09:51:02.1",5168747,0.042,0.051,0.029,21.23
"2021-12-03 09:51:02.15",5168748,0.045,0.051,0.027,21.21
"2021-12-03 09:51:02.2",5168749,0.044,0.05,0.027,21.26
"2021-12-03 09:51:02.25",5168750,0.046,0.048,0.028,21.25
"2021-12-03 09:51:02.3",5168751,0.044,0.051,0.027,21.25
"2021-12-03 09:51:02.35",5168752,0.045,0.052,0.027,21.25
"2021-12-03 09:51:02.4",5168753,0.045,0.051,0.027,21.25
"2021-12-03 09:51:02.45",5168754,0.043,0.051,0.03,21.23
"2021-12-03 09:51:02.5",5168755,0.044,0.051,0.028,21.22
"2021-12-03 09:51:02.55",5168756,0.045,0.05,0.028,21.23
"2021-12-03 09:51:02.6",5168757,0.045,0.052,0.028,21.25
"2021-12-03 09:51:02.65",5168758,0.046,0.052,0.028,21.22
"2021-12-03 09:51:02.7",5168759,0.043,0.05,0.028,21.2
"2021-12-03 09:51:02.75",5168760,0.044,0.054,0.03,21.25
"2021-12-03 09:51:02.8",5168761,0.044,0.052,0.029,21.21
"2021-12-03 09:51:02.85",5168762,0.046,0.052,0.028,21.23
"2021-12-03 09:51:02.9",5168763,0.046,0.051,0.028,21.23
"2021-12-03 09:51:02.95",5168764,0.046,0.052,0.03,21.25
"2021-12-03 09:51:03",5168765,0.046,0.054,0.029,21.21
"2021-12-03 09:51:03.05",5168766,0.047,0.053,0.028,21.21
"2021-12-03 09:51:03.1",5168767,0.045,0.054,0.029,21.21
"2021-12-03 09:51:03.15",5168768,0.045,0.053,0.028,21.26
"2021-12-03 09:51:03.2",5168769,0.045,0.052,0.029,21.23
"2021-12-03 09:51:03.25",5168770,0.045,0.056,0.029,21.21
"2021-12-03 09:51:03.3",5168771,0.046,0.054,0.029,21.23
"2021-12-03 09:51:03.35",5168772,0.044,0.054,0.028,21.21
"2021-12-03 09:51:03.4",5168773,0.044,0.053,0.028,21.25
"2021-12-03 09:51:03.45",5168774,0.046,0.054,0.028,21.21
"2021-12-03 09:51:03.5",5168775,0.046,0.053,0.031,21.23
"2021-12-03 09:51:03.55",5168776,0.046,0.052,0.028,21.25
"2021-12-03 09:51:03.6",5168777,0.048,0.053,0.03,21.23
"2021-12-03 09:51:03.65",5168778,0.048,0.053,0.031,21.23
"2021-12-03 09:51:03.7",5168779,0.046,0.053,0.029,21.19
"2021-12-03 09:51:03.75",5168780,0.047,0.054,0.03,21.23
"2021-12-03 09:51:03.8",5168781,0.048,0.053,0.029,21.26
"2021-12-03 09:51:03.85",5168782,0.048,0.053,0.028,21.23
"2021-12-03 09:51:03.9",5168783,0.047,0.053,0.028,21.22
"2021-12-03 09:51:03.95",5168784,0.047,0.056,0.03,21.21
"2021-12-03 09:51:04",5168785,0.045,0.055,0.029,21.21
"2021-12-03 09:51:04.05",5168786,0.048,0.054,0.031,21.24
"2021-12-03 09:51:04.1",5168787,0.047,0.056,0.03,21.19
"2021-12-03 09:51:04.15",5168788,0.048,0.056,0.031,21.21
"2021-12-03 09:51:04.2",5168789,0.047,0.057,0.029,21.23
"2021-12-03 09:51:04.25",5168790,0.046,0.054,0.027,21.18
"2021-12-03 09:51:04.3",5168791,0.046,0.055,0.029,21.23
"2021-12-03 09:51:04.35",5168792,0.05,0.058,0.031,21.23
"2021-12-03 09:51:04.4",5168793,0.047,0.056,0.031,21.18
"2021-12-03 09:51:04.45",5168794,0.047,0.058,0.03,21.25
"2021-12-03 09:51:04.5",5168795,0.05,0.058,0.03,21.25
"2021-12-03 09:51:04.55",5168796,0.048,0.055,0.03,21.19
"2021-12-03 09:51:04.6",5168797,0.049,0.056,0.03,21.23
"2021-12-03 09:51:04.65",5168798,0.05,0.057,0.03,21.2
"2021-12-03 09:51:04.7",5168799,0.048,0.057,0.03,21.18
"2021-12-03 09:51:04.75",5168800,0.048,0.057,0.032,21.23
"2021-12-03 09:51:04.8",5168801,0.05,0.058,0.029,21.23
"2021-12-03 09:51:04.85",5168802,0.049,0.057,0.029,21.21
"2021-12-03 09:51:04.9",5168803,0.049,0.057,0.027,21.19
"2021-12-03 09:51:04.95",5168804,0.05,0.058,0.028,21.19
"2021-12-03 09:51:05",5168805,0.049,0.057,0.028,21.21
"2021-12-03 09:51:05.05",5168806,0.05,0.058,0.029,21.23
"2021-12-03 09:51:05.1",5168807,0.05,0.057,0.029,21.23
"2021-12-03 09:51:05.15",5168808,0.05,0.057,0.027,21.21
"2021-12-03 09:51:05.2",5168809,0.051,0.059,0.029,21.2
"2021-12-03 09:51:05.25",5168810,0.05,0.058,0.028,21.21
"2021-12-03 09:51:05.3",5168811,0.049,0.056,0.029,21.23
"2021-12-03 09:51:05.35",5168812,0.049,0.059,0.028,21.2
"2021-12-03 09:51:05.4",5168813,0.051,0.059,0.028,21.23
"2021-12-03 09:51:05.45",5168814,0.051,0.059,0.028,21.21
"2021-12-03 09:51:05.5",5168815,0.05,0.056,0.027,21.21
"2021-12-03 09:51:05.55",5168816,0.051,0.055,0.027,21.21
"2021-12-03 09:51:05.6",5168817,0.051,0.057,0.026,21.19
"2021-12-03 09:51:05.65",5168818,0.05,0.057,0.027,21.21
"2021-12-03 09:51:05.7",5168819,0.048,0.057,0.026,21.19
"2021-12-03 09:51:05.75",5168820,0.051,0.058,0.028,21.23
"2021-12-03 09:51:05.8",5168821,0.05,0.054,0.026,21.21
"2021-12-03 09:51:05.85",5168822,0.051,0.056,0.025,21.21
"2021-12-03 09:51:05.9",5168823,0.052,0.055,0.026,21.21
"2021-12-03 09:51:05.95",5168824,0.052,0.057,0.024,21.19
"2021-12-03 09:51:06",5168825,0.051,0.058,0.025,21.21
"2021-12-03 09:51:06.05",5168826,0.05,0.057,0.026,21.22
"2021-12-03 09:51:06.1",5168827,0.049,0.055,0.025,21.19
"2021-12-03 09:51:06.15",5168828,0.048,0.052,0.025,21.21
"2021-12-03 09:51:06.2",5168829,0.05,0.057,0.025,21.21
"2021-12-03 09:51:06.25",5168830,0.048,0.055,0.025,21.19
"2021-12-03 09:51:06.3",5168831,0.046,0.056,0.023,21.19
"2021-12-03 09:51:06.35",5168832,0.049,0.054,0.025,21.18
"2021-12-03 09:51:06.4",5168833,0.046,0.054,0.022,21.21
"2021-12-03 09:51:06.45",5168834,0.046,0.056,0.024,21.21
"2021-12-03 09:51:06.5",5168835,0.045,0.056,0.023,21.23
"2021-12-03 09:51:06.55",5168836,0.045,0.053,0.024,21.21
"2021-12-03 09:51:06.6",5168837,0.045,0.056,0.023,21.21
"2021-12-03 09:51:06.65",5168838,0.047,0.056,0.024,21.19
"2021-12-03 09:51:06.7",5168839,0.042,0.056,0.023,21.2
"2021-12-03 09:51:06.75",5168840,0.042,0.054,0.023,21.23
"2021-12-03 09:51:06.8",5168841,0.042,0.053,0.021,21.22
"2021-12-03 09:51:06.85",5168842,0.044,0.053,0.021,21.21
"2021-12-03 09:51:06.9",5168843,0.044,0.055,0.021,21.21
"2021-12-03 09:51:06.95",5168844,0.042,0.055,0.021,21.21
"2021-12-03 09:51:07",5168845,0.042,0.055,0.021,21.18
