Fine validità (UTC)	wndDir	wndSpeed										
22/02/2017 23:00:00	236	0.4										
23/02/2017 00:00:00	359	0.6										
23/02/2017 01:00:00	229	0.3										
23/02/2017 02:00:00	303	0.3										
23/02/2017 03:00:00		0.2										
23/02/2017 04:00:00	232	0.9										
23/02/2017 05:00:00	354	0.9										
23/02/2017 06:00:00		0.2										
23/02/2017 07:00:00	311	0.6										
23/02/2017 08:00:00	348	0.9										
23/02/2017 09:00:00	356	1.6										
23/02/2017 10:00:00	5	1.5										
23/02/2017 11:00:00	4	1.9										
23/02/2017 12:00:00	32	2.7										
23/02/2017 13:00:00	47	3.5										
23/02/2017 14:00:00	52	3.4										
23/02/2017 15:00:00	55	2.2										
23/02/2017 16:00:00	8	1.6										
23/02/2017 17:00:00	10	1.6										
23/02/2017 18:00:00	57	1.8										
23/02/2017 19:00:00	125	2										
23/02/2017 20:00:00	44	2										
23/02/2017 21:00:00	88	1.3										
23/02/2017 22:00:00	147	1.2										
23/02/2017 23:00:00	315	0.4										
24/02/2017 00:00:00	231	0.3										
24/02/2017 01:00:00	172	0.3										
24/02/2017 02:00:00	168	0.8										
24/02/2017 03:00:00	354	0.5										
24/02/2017 04:00:00	358	1.5										
24/02/2017 05:00:00	345	0.6										
24/02/2017 06:00:00	343	1.1										
24/02/2017 07:00:00	268	0.8										
24/02/2017 08:00:00	356	1.7										
24/02/2017 09:00:00	328	1.1										
24/02/2017 10:00:00	346	0.7										
24/02/2017 11:00:00	343	1.3										
24/02/2017 12:00:00	324	0.6										
24/02/2017 13:00:00	273	1										
24/02/2017 14:00:00	269	2										
24/02/2017 15:00:00	271	1.5										
24/02/2017 16:00:00	285	0.8										
24/02/2017 17:00:00	272	0.7										
24/02/2017 18:00:00	256	2.6										
24/02/2017 19:00:00	240	0.3										
24/02/2017 20:00:00	313	0.7										
24/02/2017 21:00:00	347	1										
24/02/2017 22:00:00	336	1.6										
24/02/2017 23:00:00	71	4.2										
25/02/2017 00:00:00	87	4										
25/02/2017 01:00:00	88	6.7										
25/02/2017 02:00:00	85	4.5										
25/02/2017 03:00:00	104	3.3										
25/02/2017 04:00:00	6	2										
25/02/2017 05:00:00	36	2.1										
25/02/2017 06:00:00	358	0.7										
25/02/2017 07:00:00	333	0.4										
25/02/2017 08:00:00	285	1.2										
25/02/2017 09:00:00	350	1.1										
25/02/2017 10:00:00	353	2.5										
25/02/2017 11:00:00	30	2.9										
25/02/2017 12:00:00	28	4.4										
25/02/2017 13:00:00	25	3.3										
25/02/2017 14:00:00	45	5										
25/02/2017 15:00:00	48	4.6										
25/02/2017 16:00:00	58	3										
25/02/2017 17:00:00	46	2.9										
25/02/2017 18:00:00	64	1.8										
25/02/2017 19:00:00	176	1										
25/02/2017 20:00:00	198	1.8										
25/02/2017 21:00:00	208	1.9										
25/02/2017 22:00:00	206	2.6										
25/02/2017 23:00:00	212	2.9										
26/02/2017 00:00:00	212	3.2										
26/02/2017 01:00:00	207	3.4										
26/02/2017 02:00:00	208	3.6										
26/02/2017 03:00:00	200	3.2										
26/02/2017 04:00:00	201	3.8										
26/02/2017 05:00:00	206	3.2										
26/02/2017 06:00:00	197	3.8										
26/02/2017 07:00:00	203	3.8										
26/02/2017 08:00:00	216	2.1										
26/02/2017 09:00:00	244	0.9										
26/02/2017 10:00:00	349	0.9										
26/02/2017 11:00:00	359	2.1										
26/02/2017 12:00:00	352	2.2										
26/02/2017 13:00:00	36	2.6										
26/02/2017 14:00:00	67	2.7										
26/02/2017 15:00:00	50	2.9										
26/02/2017 16:00:00	69	4.1										
26/02/2017 17:00:00	85	3.5										
26/02/2017 18:00:00	91	3.5										
26/02/2017 19:00:00	125	2.5										
26/02/2017 20:00:00	185	0.2										
26/02/2017 21:00:00	61	1.4										
26/02/2017 22:00:00	50	0.5										
26/02/2017 23:00:00	204	0.3										
27/02/2017 00:00:00	200	1.9										
27/02/2017 01:00:00	211	1.9										
27/02/2017 02:00:00	229	0.9										
27/02/2017 03:00:00	189	2										
27/02/2017 04:00:00	212	1.4										
27/02/2017 05:00:00	344	1.1										
27/02/2017 06:00:00	217	1.3										
27/02/2017 07:00:00	237	1										
27/02/2017 08:00:00	237	0.9										
27/02/2017 09:00:00	278	0.7										
27/02/2017 10:00:00	1	1.5										
27/02/2017 11:00:00	25	1.2										
27/02/2017 12:00:00	4	1.5										
27/02/2017 13:00:00	58	2.1										
27/02/2017 14:00:00	17	1.6										
27/02/2017 15:00:00	10	1.8										
27/02/2017 16:00:00	356	1.3										
27/02/2017 17:00:00	50	2										
27/02/2017 18:00:00	46	1.5										
27/02/2017 19:00:00	119	2.1										
27/02/2017 20:00:00	90	0.5										
27/02/2017 21:00:00	199	4.4										
27/02/2017 22:00:00	202	4.2										
27/02/2017 23:00:00	202	4.8										
28/02/2017 00:00:00	203	5										
28/02/2017 01:00:00	199	4.4										
28/02/2017 02:00:00	195	4.4										
28/02/2017 03:00:00	200	4.6										
28/02/2017 04:00:00	193	4.2										
28/02/2017 05:00:00	171	4										
28/02/2017 06:00:00	195	3.5										
28/02/2017 07:00:00	186	2.8										
28/02/2017 08:00:00	182	3.6										
28/02/2017 09:00:00	166	3.2										
28/02/2017 10:00:00	191	4.1										
28/02/2017 11:00:00	187	3.4										
28/02/2017 12:00:00	190	5.1										
28/02/2017 13:00:00	169	3.8										
28/02/2017 14:00:00	191	3.3										
28/02/2017 15:00:00	184	3.4										
28/02/2017 16:00:00	203	4.6										
28/02/2017 17:00:00	136	2.8										
28/02/2017 18:00:00	195	4.6										
28/02/2017 19:00:00	206	9.2										
28/02/2017 20:00:00	196	4.7										
28/02/2017 21:00:00	213	2.7										
28/02/2017 22:00:00	207	3										
28/02/2017 23:00:00	206	5.4										
28/02/2017 23:00:00	206	5.4										
28/02/2017 23:00:00	206	5.4										
01/12/2017 00:00:00	272	0.7										
01/12/2017 01:00:00	186	0.8										
01/12/2017 02:00:00	133	1										
01/12/2017 03:00:00	3	0.5										
01/12/2017 04:00:00	358	0.5										
01/12/2017 05:00:00	239	0.8										
01/12/2017 06:00:00	4	0.3										
01/12/2017 07:00:00	230	0.9										
01/12/2017 08:00:00	240	1										
01/12/2017 09:00:00	255	1										
01/12/2017 10:00:00	8	1.1										
01/12/2017 11:00:00	346	1										
01/12/2017 12:00:00	356	1.5										
01/12/2017 13:00:00	278	0.7										
01/12/2017 14:00:00	230	2.1										
01/12/2017 15:00:00	267	2.8										
01/12/2017 16:00:00	236	3.1										
01/12/2017 17:00:00	227	2.3										
01/12/2017 18:00:00	227	3.1										
01/12/2017 19:00:00	228	2.3										
01/12/2017 20:00:00	220	2.7										
01/12/2017 21:00:00	233	2.6										
01/12/2017 22:00:00	231	2.2										
01/12/2017 23:00:00	232	2.2										
02/12/2017 00:00:00	235	1.6										
02/12/2017 01:00:00	240	2.1										
02/12/2017 02:00:00	246	1.9										
02/12/2017 03:00:00	271	2.1										
02/12/2017 04:00:00	250	1.2										
02/12/2017 05:00:00	245	2.4										
02/12/2017 06:00:00	250	1.4										
02/12/2017 07:00:00	326	0.6										
02/12/2017 08:00:00	8	1.7										
02/12/2017 09:00:00	37	2.4										
02/12/2017 10:00:00	24	1.5										
02/12/2017 11:00:00	27	2.6										
02/12/2017 12:00:00	22	2.5										
02/12/2017 13:00:00	29	4.3										
02/12/2017 14:00:00	16	3.7										
02/12/2017 15:00:00	13	2.6										
02/12/2017 16:00:00	14	3										
02/12/2017 17:00:00	8	3.7										
02/12/2017 18:00:00	6	2.1										
02/12/2017 19:00:00	278	0.9										
02/12/2017 20:00:00	278	1.7										
02/12/2017 21:00:00	16	0.7										
02/12/2017 22:00:00	256	2.7										
02/12/2017 23:00:00	263	2.1										
03/12/2017 00:00:00	260	2.9										
03/12/2017 01:00:00	269	3.1										
03/12/2017 02:00:00	254	3.1										
03/12/2017 03:00:00	255	3.1										
03/12/2017 04:00:00	262	3										
03/12/2017 05:00:00	243	2.4										
03/12/2017 06:00:00	230	2.7										
03/12/2017 07:00:00	348	0.5										
03/12/2017 08:00:00	268	1.3										
03/12/2017 09:00:00	287	1										
03/12/2017 10:00:00	308	0.9										
03/12/2017 11:00:00	269	1.8										
03/12/2017 12:00:00	266	1										
03/12/2017 13:00:00	306	0.9										
03/12/2017 14:00:00	5	1.5										
03/12/2017 15:00:00	65	1.1										
03/12/2017 16:00:00	160	1.2										
03/12/2017 17:00:00	202	1.2										
03/12/2017 18:00:00	203	1.4										
03/12/2017 19:00:00	209	2.2										
03/12/2017 20:00:00	216	2.5										
03/12/2017 21:00:00	227	2.4										
03/12/2017 22:00:00	226	2.9										
03/12/2017 23:00:00	232	3.1										
04/12/2017 00:00:00	231	3.6										
04/12/2017 01:00:00	231	3.2										
04/12/2017 02:00:00	228	3.1										
04/12/2017 03:00:00	225	3.1										
04/12/2017 04:00:00	223	3.1										
04/12/2017 05:00:00	224	3.3										
04/12/2017 06:00:00	227	2.9										
04/12/2017 07:00:00	219	3.2										
04/12/2017 08:00:00	226	3.1										
04/12/2017 09:00:00	229	2.5										
04/12/2017 10:00:00	7	0.4										
04/12/2017 11:00:00	267	1.6										
04/12/2017 12:00:00	275	1.1										
04/12/2017 13:00:00	271	0.9										
04/12/2017 14:00:00	351	1										
04/12/2017 15:00:00	354	1.2										
04/12/2017 16:00:00	349	1.1										
04/12/2017 17:00:00	222	0.9										
04/12/2017 18:00:00	205	1.4										
04/12/2017 19:00:00	199	1.4										
04/12/2017 20:00:00	213	0.9										
04/12/2017 21:00:00	223	2.1										
04/12/2017 22:00:00	222	2.8										
04/12/2017 23:00:00	215	2.8										
05/12/2017 00:00:00	221	3										
05/12/2017 01:00:00	224	2.6										
05/12/2017 02:00:00	221	3.8										
05/12/2017 03:00:00	225	3.4										
05/12/2017 04:00:00	213	2.9										
05/12/2017 05:00:00	225	2.6										
05/12/2017 06:00:00	236	2.1										
05/12/2017 07:00:00	224	0.7										
05/12/2017 08:00:00	228	3.5										
05/12/2017 09:00:00	228	2										
05/12/2017 10:00:00	280	1.5										
05/12/2017 11:00:00	262	1.1										
05/12/2017 12:00:00	329	1.6										
05/12/2017 13:00:00	358	1.7										
05/12/2017 14:00:00	353	1.3										
05/12/2017 15:00:00	338	0.6										
05/12/2017 16:00:00	242	0.4										
05/12/2017 17:00:00	197	1.3										
05/12/2017 18:00:00	197	0.8										
05/12/2017 19:00:00	284	0.5										
05/12/2017 20:00:00	224	1.1										
05/12/2017 21:00:00	289	1.3										
05/12/2017 22:00:00	282	0.6										
05/12/2017 23:00:00	246	1										
06/12/2017 00:00:00	236	1.8										
06/12/2017 01:00:00	256	1.8										
06/12/2017 02:00:00	221	3										
06/12/2017 03:00:00	247	1.9										
06/12/2017 04:00:00	255	2.2										
06/12/2017 05:00:00	227	3.2										
06/12/2017 06:00:00	217	3.9										
06/12/2017 07:00:00	227	2.6										
06/12/2017 08:00:00	215	3.2										
06/12/2017 09:00:00	211	3										
06/12/2017 10:00:00	224	1.4										
06/12/2017 11:00:00	246	0.9										
06/12/2017 12:00:00	313	1.1										
06/12/2017 13:00:00	314	1.2										
06/12/2017 14:00:00	317	1.2										
06/12/2017 15:00:00	333	1.3										
06/12/2017 16:00:00	228	0.8										
06/12/2017 17:00:00	190	1.4										
06/12/2017 18:00:00	203	1.6										
06/12/2017 19:00:00	206	1.6										
06/12/2017 20:00:00	200	2										
06/12/2017 21:00:00	209	1.9										
06/12/2017 22:00:00	215	3										
06/12/2017 23:00:00	209	2.4										
07/12/2017 00:00:00	217	2.3										
07/12/2017 01:00:00	119	0.6										
07/12/2017 02:00:00	59	0.8										
07/12/2017 03:00:00	289	0.5										
07/12/2017 04:00:00	232	0.8										
07/12/2017 05:00:00	217	0.6										
07/12/2017 06:00:00	266	0.4										
07/12/2017 07:00:00	226	0.7										
07/12/2017 08:00:00	332	0.4										
07/12/2017 09:00:00	305	0.6										
07/12/2017 10:00:00	355	1.4										
07/12/2017 11:00:00	3	0.8										
07/12/2017 12:00:00	306	1.1										
07/12/2017 13:00:00	278	0.5										
07/12/2017 14:00:00	331	0.6										
07/12/2017 15:00:00	353	0.7										
07/12/2017 16:00:00	138	0.9										
07/12/2017 17:00:00	208	0.9										
07/12/2017 18:00:00	173	1										
07/12/2017 19:00:00	131	1.4										
07/12/2017 20:00:00	302	0.3										
07/12/2017 21:00:00	273	0.5										
07/12/2017 22:00:00	230	1.4										
07/12/2017 23:00:00	243	0.4										
08/12/2017 00:00:00	349	0.5										
08/12/2017 01:00:00	213	0.4										
08/12/2017 02:00:00	280	1.2										
08/12/2017 03:00:00	310	0.6										
08/12/2017 04:00:00	110	0.9										
08/12/2017 05:00:00	155	1.1										
08/12/2017 06:00:00	343	0.4										
08/12/2017 07:00:00	231	1										
08/12/2017 08:00:00	333	0.5										
08/12/2017 09:00:00	322	0.9										
08/12/2017 10:00:00	328	1										
08/12/2017 11:00:00	267	2.2										
08/12/2017 12:00:00	286	1.2										
08/12/2017 13:00:00	312	1.4										
08/12/2017 14:00:00	346	1.4										
08/12/2017 15:00:00	349	1.5										
08/12/2017 16:00:00	314	0.8										
08/12/2017 17:00:00	4	0.7										
08/12/2017 18:00:00	302	1.1										
08/12/2017 19:00:00	286	2.1										
08/12/2017 20:00:00	270	3										
08/12/2017 21:00:00	264	2.4										
08/12/2017 22:00:00	250	1.6										
08/12/2017 23:00:00	260	3.4										
09/12/2017 00:00:00	259	2.4										
09/12/2017 01:00:00	213	3.1										
09/12/2017 02:00:00	260	5.5										
09/12/2017 03:00:00	254	3.9										
09/12/2017 04:00:00	271	3.5										
09/12/2017 05:00:00	23	2.3										
09/12/2017 06:00:00	263	0.7										
09/12/2017 07:00:00	270	1.5										
09/12/2017 08:00:00	254	3.3										
09/12/2017 09:00:00	320	1										
09/12/2017 10:00:00	305	1.5										
09/12/2017 11:00:00	259	2.4										
09/12/2017 12:00:00	219	3.7										
09/12/2017 13:00:00	235	2.5										
09/12/2017 14:00:00	260	2.6										
09/12/2017 15:00:00	257	2.1										
09/12/2017 16:00:00	232	2										
09/12/2017 17:00:00	227	2.4										
09/12/2017 18:00:00	244	3.2										
09/12/2017 19:00:00	238	3										
09/12/2017 20:00:00	243	3.3										
09/12/2017 21:00:00	226	2.3										
09/12/2017 22:00:00	219	3										
09/12/2017 23:00:00	215	4.1										
10/12/2017 00:00:00	220	3.4										
10/12/2017 01:00:00	215	5										
10/12/2017 02:00:00	213	3.9										
10/12/2017 03:00:00	211	5.6										
10/12/2017 04:00:00	212	6.7										
10/12/2017 05:00:00	211	6.3										
10/12/2017 06:00:00	210	6.2										
10/12/2017 07:00:00	211	4.6										
10/12/2017 08:00:00	213	4.4										
10/12/2017 09:00:00	206	4.8										
10/12/2017 10:00:00	203	4.9										
10/12/2017 11:00:00	213	6.8										
10/12/2017 12:00:00	212	5.2										
10/12/2017 13:00:00	208	7										
10/12/2017 14:00:00	217	3.7										
10/12/2017 15:00:00	273	2.8										
10/12/2017 16:00:00	270	4.2										
10/12/2017 17:00:00	263	4.3										
10/12/2017 18:00:00	264	3.9										
10/12/2017 19:00:00	277	3.1										
10/12/2017 20:00:00	276	2.3										
10/12/2017 21:00:00	277	2.4										
10/12/2017 22:00:00	284	2										
10/12/2017 23:00:00	281	1.2										
11/12/2017 00:00:00	280	1.5										
11/12/2017 01:00:00	270	2										
11/12/2017 02:00:00	261	2.2										
11/12/2017 03:00:00	293	1.3										
11/12/2017 04:00:00	350	1.2										
11/12/2017 05:00:00	296	0.7										
11/12/2017 06:00:00	286	0.6										
11/12/2017 07:00:00	357	0.9										
11/12/2017 08:00:00	66	2.5										
11/12/2017 09:00:00	66	2.9										
11/12/2017 10:00:00	61	1.3										
11/12/2017 11:00:00	87	1.7										
11/12/2017 12:00:00	297	1.4										
11/12/2017 13:00:00	350	1.7										
11/12/2017 14:00:00	328	1										
11/12/2017 15:00:00	304	1.9										
11/12/2017 16:00:00	263	2.5										
11/12/2017 17:00:00	15	1.4										
11/12/2017 18:00:00	253	2.5										
11/12/2017 19:00:00	199	3.9										
11/12/2017 20:00:00	206	4.7										
11/12/2017 21:00:00	211	7.8										
11/12/2017 22:00:00	198	7.1										
11/12/2017 23:00:00	196	4.9										
12/12/2017 00:00:00	182	2										
12/12/2017 01:00:00	218	1.9										
12/12/2017 02:00:00	327	2.1										
12/12/2017 03:00:00	272	0.9										
12/12/2017 04:00:00	266	3										
12/12/2017 05:00:00	280	1.9										
12/12/2017 06:00:00	234	2.7										
12/12/2017 07:00:00	9	0.9										
12/12/2017 08:00:00	180	1.1										
12/12/2017 09:00:00	348	1.4										
12/12/2017 10:00:00	344	1.3										
12/12/2017 11:00:00	359	1.6										
12/12/2017 12:00:00	316	1.2										
12/12/2017 13:00:00	349	1.3										
12/12/2017 14:00:00	356	0.8										
12/12/2017 15:00:00	346	1										
12/12/2017 16:00:00	223	1.1										
12/12/2017 17:00:00	11	0.8										
12/12/2017 18:00:00	263	0.7										
12/12/2017 19:00:00	1	0.7										
12/12/2017 20:00:00	98	0.6										
12/12/2017 21:00:00	327	0.4										
12/12/2017 22:00:00	271	1.7										
12/12/2017 23:00:00	258	2.6										
13/12/2017 00:00:00	265	3.1										
13/12/2017 01:00:00	266	2										
13/12/2017 02:00:00	268	2.5										
13/12/2017 03:00:00	264	2.5										
13/12/2017 04:00:00	255	2.2										
13/12/2017 05:00:00	272	2.5										
13/12/2017 06:00:00	260	1.6										
13/12/2017 07:00:00	272	2										
13/12/2017 08:00:00	275	0.9										
13/12/2017 09:00:00	43	0.8										
13/12/2017 10:00:00	306	0.7										
13/12/2017 11:00:00	4	2										
13/12/2017 12:00:00	322	2										
13/12/2017 13:00:00	279	1.7										
13/12/2017 14:00:00	236	1.9										
13/12/2017 15:00:00	280	1.5										
13/12/2017 16:00:00	4	1.2										
13/12/2017 17:00:00	304	0.3										
13/12/2017 18:00:00	222	1.4										
13/12/2017 19:00:00	207	1.2										
13/12/2017 20:00:00	194	1.8										
13/12/2017 21:00:00	164	1.2										
13/12/2017 22:00:00	115	1										
13/12/2017 23:00:00	277	0.2										
14/12/2017 00:00:00	343	0.4										
14/12/2017 01:00:00	100	1.5										
14/12/2017 02:00:00	127	1.2										
14/12/2017 03:00:00	281	1.3										
14/12/2017 04:00:00	268	2.5										
14/12/2017 05:00:00	275	1.2										
14/12/2017 06:00:00	248	1.5										
14/12/2017 07:00:00	95	0.7										
14/12/2017 08:00:00	325	1.2										
14/12/2017 09:00:00	260	3										
14/12/2017 10:00:00	273	1.7										
14/12/2017 11:00:00	278	2										
14/12/2017 12:00:00	359	1.6										
14/12/2017 13:00:00	350	1.5										
14/12/2017 14:00:00	348	1.1										
14/12/2017 15:00:00	16	0.4										
14/12/2017 16:00:00	11	1.1										
14/12/2017 17:00:00	84	2.3										
14/12/2017 18:00:00	72	2.5										
14/12/2017 19:00:00	60	1.2										
14/12/2017 20:00:00	35	1.6										
14/12/2017 21:00:00	35	2										
14/12/2017 22:00:00	2	1										
14/12/2017 23:00:00	3	1.5										
15/12/2017 00:00:00	343	1.5										
15/12/2017 01:00:00	322	1.5										
15/12/2017 02:00:00	42	1.5										
15/12/2017 03:00:00	292	2.2										
15/12/2017 04:00:00	234	4.6										
15/12/2017 05:00:00	251	1.6										
15/12/2017 06:00:00	224	7										
15/12/2017 07:00:00	258	1.3										
15/12/2017 08:00:00	347	2										
15/12/2017 09:00:00	293	1.8										
