"Year" "Month" "Day" "Hour" "wndSpeed" "wndDir"
2015 12 1 0 0.894 270
2015 12 1 1 0.447 292.5
2015 12 1 2 0 292.5
2015 12 1 3 0 292.5
2015 12 1 4 0 292.5
2015 12 1 5 0.447 292.5
2015 12 1 6 0 292.5
2015 12 1 7 0 292.5
2015 12 1 23 0 337.5
2015 12 2 16 0.894 337.5
2015 12 2 17 1.341 337.5
2015 12 2 18 0.447 315
2015 12 2 19 0 315
2015 12 2 20 0 315
2015 12 2 21 0 315
2015 12 2 23 0 337.5
2015 12 3 0 0 337.5
2015 12 3 1 0.447 0
2015 12 4 0 0.894 292.5
2015 12 4 1 0.894 337.5
2015 12 4 2 0.447 45
2015 12 4 3 0 90
2015 12 7 23 0.894 315
2015 12 9 0 0 247.5
2015 12 9 1 0 247.5
2015 12 9 2 0.447 270
2015 12 9 3 0.894 337.5
2015 12 9 23 0.447 225
2015 12 10 0 0.447 270
2015 12 10 1 0.894 292.5
2015 12 10 2 0.894 292.5
2015 12 10 3 0.894 270
2015 12 10 4 1.341 315
2015 12 10 5 1.788 270
2015 12 10 6 0.894 292.5
2015 12 10 7 0.447 292.5
2015 12 10 8 0.894 315
2015 12 10 9 1.341 270
2015 12 10 10 1.341 270
2015 12 10 23 1.341 315
2015 12 11 0 0.447 270
2015 12 11 17 0 315
2015 12 11 18 0.447 45
2015 12 11 19 0.447 45
2015 12 11 20 0.447 22.5
2015 12 11 21 0.447 0
2015 12 11 22 0.447 337.5
2015 12 11 23 0.447 315
2015 12 13 0 0.447 337.5
2015 12 13 1 0 45
2015 12 13 2 0.447 0
2015 12 13 3 0.447 90
2015 12 14 0 0.447 67.5
2015 12 14 1 0 90
2015 12 14 2 0 22.5
2015 12 14 3 0 22.5
2015 12 14 4 0 22.5
2015 12 14 5 0.447 337.5
2015 12 14 19 0.447 247.5
2015 12 14 20 0.447 247.5
2015 12 14 21 0.447 247.5
2015 12 14 22 0 247.5
2015 12 14 23 0 247.5
2015 12 15 23 0 315
2015 12 16 0 0.447 0
2015 12 16 1 0.447 0
2015 12 16 2 0 292.5
2015 12 16 3 0 292.5
2015 12 16 4 0 315
2015 12 16 5 0 315
2015 12 16 6 0 315
2015 12 16 7 0 315
2015 12 16 8 0 315
2015 12 16 9 0.447 315
2015 12 16 10 0.447 337.5
2015 12 16 11 0.894 315
2015 12 16 12 1.341 337.5
2015 12 16 13 0.894 270
2015 12 16 14 0.894 270
2015 12 16 15 0.894 270
2015 12 16 16 0.447 225
2015 12 16 17 0 292.5
2015 12 16 18 0 270
2015 12 16 19 0 270
2015 12 16 20 0 270
2015 12 16 21 0 270
2015 12 16 22 0 270
2015 12 16 23 0 270
2015 12 17 12 1.341 292.5
2015 12 17 13 1.341 315
2015 12 17 14 0.894 315
2015 12 17 15 0.894 292.5
2015 12 17 16 0.447 292.5
2015 12 17 17 0 292.5
2015 12 17 18 0 292.5
2015 12 17 19 0 292.5
2015 12 17 20 0.447 270
2015 12 17 21 0 270
2015 12 17 22 0 270
2015 12 17 23 0 270
2015 12 18 17 0 337.5
2015 12 18 18 0 337.5
2015 12 18 19 0 337.5
2015 12 18 20 0 337.5
2015 12 18 22 0 337.5
2015 12 18 23 0 337.5
2015 12 19 0 0 337.5
2015 12 19 1 0 225
2015 12 19 2 0 247.5
2015 12 19 3 0 247.5
2015 12 19 4 0 247.5
2015 12 19 5 0 247.5
2015 12 19 6 0 247.5
2015 12 19 7 0 247.5
2015 12 19 8 0 247.5
2015 12 19 9 0.447 247.5
2015 12 19 10 0.447 247.5
2015 12 19 11 1.341 292.5
2015 12 19 12 1.788 315
2015 12 19 13 0.894 315
2015 12 19 14 0.894 292.5
2015 12 19 15 0.447 315
2015 12 19 16 0.894 337.5
2015 12 19 17 0.447 315
2015 12 19 18 0 315
2015 12 19 19 0 315
2015 12 19 20 0 315
2015 12 19 21 0 202.5
2015 12 19 22 0 202.5
2015 12 19 23 0 202.5
2015 12 20 0 0.447 202.5
2015 12 20 1 0 225
2015 12 20 2 0 225
2015 12 20 3 0 225
2015 12 20 4 0 225
2015 12 20 5 0 225
2015 12 20 6 0.447 225
2015 12 20 7 0.447 225
2015 12 20 8 0.447 225
2015 12 20 9 0.894 270
2015 12 20 10 0.447 270
2015 12 20 11 1.341 315
2015 12 21 0 0 0
2015 12 21 1 0 22.5
2015 12 21 2 0.447 22.5
2015 12 21 3 0.447 90
2015 12 21 4 0.447 90
2015 12 21 5 0 90
2015 12 21 6 0 22.5
2015 12 21 7 0 22.5
2015 12 21 8 0.447 67.5
2015 12 21 9 0.894 135
2015 12 21 10 0.447 90
2015 12 21 11 1.341 90
2015 12 22 0 0.447 22.5
2015 12 22 1 0 22.5
2015 12 22 2 0 22.5
2015 12 22 3 0 315
2015 12 22 4 0.447 67.5
2015 12 22 5 0 315
2015 12 22 6 0.447 315
2015 12 22 7 0.447 315
2015 12 22 8 0.447 315
2015 12 22 9 0 247.5
2015 12 22 10 1.341 337.5
2015 12 22 11 1.341 247.5
2015 12 22 12 0.894 292.5
2015 12 22 13 0.894 292.5
2015 12 22 14 0.894 270
2015 12 22 15 0.447 292.5
2015 12 22 16 0.894 337.5
2015 12 22 17 0.447 225
2015 12 22 18 0.447 247.5
2015 12 22 19 0.447 180
2015 12 22 20 0.447 180
2015 12 22 21 0.447 180
2015 12 22 22 0.447 180
2015 12 22 23 0 180
2015 12 23 14 1.341 337.5
2015 12 23 15 0.447 337.5
2015 12 23 16 0.447 0
2015 12 23 17 0.894 0
2015 12 23 18 0 0
2015 12 23 19 0.447 45
2015 12 23 20 0.894 90
2015 12 23 21 0.894 90
2015 12 23 22 1.341 90
2015 12 23 23 0.894 90
2015 12 24 0 0.447 90
2015 12 24 1 0.447 112.5
2015 12 24 2 0.447 112.5
2015 12 24 3 0 90
2015 12 24 4 0 90
2015 12 24 5 0 90
2015 12 24 6 0.447 0
2015 12 24 7 0.447 315
2015 12 24 8 0.894 292.5
2015 12 24 9 0.447 270
2015 12 24 10 0.447 337.5
2015 12 24 23 1.341 292.5
2015 12 25 0 1.341 270
2015 12 25 1 0.894 270
2015 12 25 2 0.894 292.5
2015 12 25 3 0.894 292.5
2015 12 25 4 0.894 292.5
2015 12 26 0 0.447 202.5
2015 12 26 1 0.894 202.5
2015 12 26 2 0.894 270
2015 12 26 3 0.894 247.5
2015 12 28 0 0.447 292.5
2015 12 28 1 0.447 337.5
2015 12 28 2 0.894 0
2015 12 28 3 0 337.5
2015 12 28 4 0.894 315
2015 12 28 18 0.447 337.5
2015 12 28 19 0.447 337.5
2015 12 28 20 0.447 315
2015 12 28 21 0.447 292.5
2015 12 28 22 0.447 270
2015 12 28 23 0.447 337.5
2015 12 29 0 0.447 337.5
2015 12 29 1 0 90
2015 12 29 2 0.447 337.5
2015 12 29 3 0.447 315
2015 12 29 4 0 270
2015 12 29 5 0.447 292.5
2015 12 29 6 0.447 337.5
2015 12 29 7 0.447 90
2015 12 29 8 0 90
2015 12 29 9 1.341 315
2015 12 29 10 0.894 315
2015 12 29 11 0.447 292.5
2015 12 30 0 0.447 67.5
2015 12 30 1 0.447 67.5
2015 12 30 2 0.447 112.5
2015 12 30 3 0.447 337.5
2015 12 30 4 0 292.5
2015 12 30 5 0.447 315
2015 12 30 6 0.447 337.5
2015 12 30 7 0.447 0
2015 12 30 8 0.447 337.5
2015 12 30 9 0.447 315
2015 12 30 10 0.894 315
2015 12 30 11 0.894 315
2015 12 30 12 0.894 337.5
2015 12 30 13 1.341 337.5
2015 12 30 14 0.894 337.5
2015 12 30 15 0.894 337.5
2015 12 30 16 0.447 337.5
2015 12 30 17 0.447 292.5
2015 12 30 18 0.447 292.5
2015 12 30 19 0 292.5
2015 12 30 20 0 292.5
2015 12 30 21 0 292.5
2015 12 30 22 0 247.5
2015 12 30 23 0.447 270
2015 12 31 0 0.447 337.5
2015 12 31 1 0.894 292.5
2015 12 31 2 0.894 270
2015 12 31 3 0.894 315
2015 12 31 4 0.894 292.5
2015 12 31 5 0.894 315
2015 12 31 6 0.447 247.5
2015 12 31 7 0 247.5
2015 12 31 8 0 112.5
2016 1 1 23 1.341 247.5
2016 1 2 18 0.894 337.5
2016 1 2 19 0.894 292.5
2016 1 2 20 0.894 292.5
2016 1 2 21 1.341 270
2016 1 2 22 1.341 270
2016 1 2 23 1.341 270
2016 1 3 0 2.235 270
2016 1 3 1 2.235 270
2016 1 3 2 1.788 270
2016 1 3 3 2.235 270
2016 1 3 4 2.235 270
2016 1 3 5 2.682 270
2016 1 3 6 2.682 270
2016 1 3 7 1.788 292.5
2016 1 3 8 1.788 315
2016 1 3 9 1.788 0
2016 1 3 10 1.788 0
2016 1 3 11 1.341 270
2016 1 3 12 1.341 0
2016 1 3 13 1.341 292.5
2016 1 3 14 0.894 292.5
2016 1 3 15 0.894 0
2016 1 3 16 0 315
2016 1 3 17 0.894 112.5
2016 1 3 18 0.447 112.5
2016 1 3 19 0.447 112.5
2016 1 3 20 0.894 112.5
2016 1 3 21 0.894 112.5
2016 1 3 22 1.788 90
2016 1 3 23 1.341 90
2016 1 4 0 0.894 90
2016 1 5 0 0.447 292.5
2016 1 5 1 0.894 202.5
2016 1 5 2 0.447 225
2016 1 5 3 0.447 247.5
2016 1 5 4 0 247.5
2016 1 5 5 1.341 90
2016 1 5 6 0.447 90
2016 1 5 7 0.894 90
2016 1 5 8 0.447 90
2016 1 5 9 0.447 22.5
2016 1 5 10 0.894 0
2016 1 5 11 0.447 90
2016 1 5 12 0.894 67.5
2016 1 5 13 1.788 337.5
2016 1 5 14 1.341 337.5
2016 1 5 15 0.894 337.5
2016 1 5 16 0.447 270
2016 1 5 17 0.894 315
2016 1 5 18 0.894 292.5
2016 1 5 19 0.894 292.5
2016 1 5 20 0.447 292.5
2016 1 5 21 0.894 292.5
2016 1 5 22 0.894 292.5
2016 1 5 23 0.447 247.5
2016 1 6 0 0.447 270
2016 1 6 1 0.447 270
2016 1 6 2 0.447 315
2016 1 6 3 0.447 337.5
2016 1 6 4 0.894 292.5
2016 1 6 5 0.894 292.5
2016 1 6 6 0.447 270
2016 1 6 7 0.894 225
2016 1 6 8 0.894 315
2016 1 6 9 0.894 270
2016 1 6 10 1.788 270
2016 1 6 11 1.341 0
2016 1 6 12 1.788 270
2016 1 6 13 2.235 270
2016 1 6 14 2.235 270
2016 1 6 15 1.341 270
2016 1 6 16 1.341 292.5
2016 1 6 17 0.894 292.5
2016 1 6 18 0.894 270
2016 1 6 19 0.894 247.5
2016 1 6 20 0.894 270
2016 1 6 21 0.447 202.5
2016 1 6 22 0.447 202.5
2016 1 6 23 0.447 202.5
2016 1 7 0 0 247.5
2016 1 7 1 0.447 225
2016 1 7 2 0.894 202.5
2016 1 7 3 0.894 202.5
2016 1 7 4 0.894 180
2016 1 7 5 0.447 202.5
2016 1 7 6 0.447 202.5
2016 1 7 7 1.341 180
2016 1 7 8 0 180
2016 1 8 23 0.894 292.5
2016 1 9 0 0.894 292.5
2016 1 9 1 0.894 292.5
2016 1 9 2 0.894 292.5
2016 1 9 3 1.788 270
2016 1 9 22 1.341 315
2016 1 9 23 1.341 292.5
2016 1 10 0 1.341 292.5
2016 1 10 1 1.788 270
2016 1 10 2 1.788 270
2016 1 10 3 1.788 270
2016 1 10 4 1.788 292.5
2016 1 10 5 0.894 270
2016 1 10 6 0.447 292.5
2016 1 10 7 0 247.5
2016 1 10 8 0 270
2016 1 10 9 0 135
2016 1 10 10 1.341 292.5
2016 1 10 11 1.341 247.5
2016 1 10 12 0.447 22.5
2016 1 10 13 0.447 112.5
2016 1 10 14 0.894 22.5
2016 1 10 15 1.341 90
2016 1 10 16 1.341 90
2016 1 10 17 1.788 90
2016 1 10 18 0.894 112.5
2016 1 10 19 0.447 22.5
2016 1 10 20 0.447 0
2016 1 10 21 0.447 337.5
2016 1 10 22 0.447 45
2016 1 10 23 0.894 90
2016 1 11 0 0.447 112.5
2016 1 11 1 0.447 337.5
2016 1 11 2 0.894 292.5
2016 1 11 3 0.894 292.5
2016 1 11 4 0.894 315
2016 1 11 5 0.447 337.5
2016 1 11 6 0.894 337.5
2016 1 11 7 0.447 337.5
2016 1 11 8 2.235 180
2016 1 11 9 3.129 202.5
2016 1 11 10 4.023 180
2016 1 11 11 3.576 202.5
2016 1 11 12 4.47 180
2016 1 11 13 3.129 180
2016 1 11 14 4.023 202.5
2016 1 11 15 4.023 202.5
2016 1 11 16 3.129 202.5
2016 1 11 17 2.682 202.5
2016 1 11 18 3.576 202.5
2016 1 11 19 2.235 337.5
2016 1 11 20 0.894 202.5
2016 1 11 21 2.682 202.5
2016 1 11 22 1.788 225
2016 1 11 23 1.788 315
2016 1 12 0 1.341 292.5
2016 1 12 1 1.341 270
2016 1 12 2 0.447 270
2016 1 12 3 0.894 180
2016 1 12 4 0.447 180
2016 1 12 5 0 180
2016 1 12 6 0 157.5
2016 1 12 7 1.788 202.5
2016 1 12 8 1.788 202.5
2016 1 12 9 0.447 247.5
2016 1 12 10 0.894 315
2016 1 12 11 0.447 270
2016 1 12 12 0.894 270
2016 1 12 13 2.235 270
2016 1 12 14 1.788 315
2016 1 12 15 1.788 315
2016 1 12 16 1.341 292.5
2016 1 12 17 0.894 247.5
2016 1 12 18 0.894 180
2016 1 12 19 1.341 225
2016 1 12 20 3.129 202.5
2016 1 12 21 3.576 202.5
2016 1 12 22 3.129 202.5
2016 1 12 23 3.129 202.5
2016 1 13 0 3.129 202.5
2016 1 13 1 3.129 202.5
2016 1 13 2 1.788 270
2016 1 13 3 1.788 225
2016 1 13 4 1.788 225
2016 1 13 5 0.447 270
2016 1 13 6 0.894 247.5
2016 1 13 7 0.894 270
2016 1 13 8 1.788 247.5
2016 1 13 9 1.788 247.5
2016 1 13 10 3.129 270
2016 1 13 11 3.576 270
2016 1 13 12 3.576 292.5
2016 1 13 13 4.023 270
2016 1 13 14 3.576 270
2016 1 13 15 3.129 315
2016 1 13 16 2.682 270
2016 1 13 17 1.788 270
2016 1 13 18 0.894 247.5
2016 1 13 19 1.341 247.5
2016 1 13 20 1.341 247.5
2016 1 13 21 0.894 247.5
2016 1 13 22 1.788 180
2016 1 13 23 1.341 180
2016 1 14 0 2.235 202.5
2016 1 14 1 3.129 202.5
2016 1 14 2 2.682 202.5
2016 1 14 3 2.235 202.5
2016 1 14 4 1.341 157.5
2016 1 14 5 0.894 180
2016 1 14 6 0.447 0
2016 1 14 7 0 90
2016 1 14 8 0.447 90
2016 1 14 9 0.894 112.5
2016 1 14 10 0.894 90
2016 1 14 11 0.894 90
2016 1 14 12 0.447 90
2016 1 14 13 0.894 67.5
2016 1 14 14 0.447 0
2016 1 14 15 0.894 0
2016 1 14 16 0.894 292.5
2016 1 14 17 0.894 292.5
2016 1 14 18 0.894 292.5
2016 1 14 19 1.341 292.5
2016 1 14 20 1.788 270
2016 1 14 21 1.788 270
2016 1 14 22 1.341 292.5
2016 1 14 23 1.788 270
2016 1 15 0 1.341 292.5
2016 1 15 1 1.788 270
2016 1 15 2 1.788 270
2016 1 15 3 1.341 292.5
2016 1 15 4 1.788 270
2016 1 15 5 1.788 270
2016 1 15 6 1.341 270
2016 1 15 7 0.894 270
2016 1 15 8 1.788 270
2016 1 15 9 2.682 270
2016 1 15 10 2.235 292.5
2016 1 15 11 1.788 270
2016 1 15 12 1.788 270
2016 1 15 13 2.235 270
2016 1 15 14 2.682 315
2016 1 15 15 2.682 292.5
2016 1 15 16 2.235 270
2016 1 15 17 2.235 270
2016 1 15 18 1.341 270
2016 1 15 19 0.894 270
2016 1 15 20 1.341 247.5
2016 1 15 21 0.447 337.5
2016 1 15 22 0 337.5
2016 1 15 23 0.894 247.5
2016 1 16 0 0.894 270
2016 1 16 15 1.341 337.5
2016 1 16 16 0.894 292.5
2016 1 16 17 0.894 292.5
2016 1 16 18 0.894 292.5
2016 1 16 19 0.894 270
2016 1 16 20 0.447 270
2016 1 16 21 0.447 270
2016 1 16 22 0 247.5
2016 1 16 23 0.447 247.5
2016 1 17 0 0.894 270
2016 1 17 1 0.447 225
2016 1 17 2 0.447 225
2016 1 17 3 1.341 270
2016 1 17 4 0.447 247.5
2016 1 17 5 0.447 247.5
2016 1 17 6 1.788 270
2016 1 17 7 1.788 270
2016 1 17 8 2.235 270
2016 1 17 9 2.235 270
2016 1 17 10 2.682 270
2016 1 17 11 2.235 270
2016 1 17 12 1.788 315
2016 1 17 13 2.235 292.5
2016 1 17 14 2.235 270
2016 1 17 15 2.235 270
2016 1 17 16 1.788 292.5
2016 1 17 17 0.894 270
2016 1 17 18 1.341 247.5
2016 1 17 19 0.894 247.5
2016 1 17 20 0.894 270
2016 1 17 21 1.341 270
2016 1 17 22 0.894 337.5
2016 1 17 23 0.894 292.5
2016 1 18 0 1.341 270
2016 1 18 1 1.341 292.5
2016 1 18 21 0.447 90
2016 1 18 22 0.447 90
2016 1 18 23 0 112.5
2016 1 19 0 0.447 315
2016 1 19 1 0.447 225
2016 1 19 2 0.447 202.5
2016 1 19 3 0.894 202.5
2016 1 19 4 0 202.5
2016 1 19 5 0.447 202.5
2016 1 19 18 0.447 90
2016 1 19 19 0 90
2016 1 19 20 0 90
2016 1 19 21 0 90
2016 1 19 22 0.447 202.5
2016 1 19 23 0.894 202.5
2016 1 20 12 0.894 292.5
2016 1 20 13 1.341 337.5
2016 1 20 14 1.341 337.5
2016 1 20 15 0.894 0
2016 1 20 16 0.447 22.5
2016 1 20 17 1.341 337.5
2016 1 20 18 0.447 337.5
2016 1 20 19 0 337.5
2016 1 20 20 0 337.5
2016 1 20 21 0 0
2016 1 20 22 0 0
2016 1 20 23 0 0
2016 1 21 0 0.447 292.5
2016 1 21 1 0 225
2016 1 21 20 0 90
2016 1 21 21 0 90
2016 1 21 22 0 90
2016 1 21 23 0 90
2016 1 22 0 0 90
2016 1 22 1 0.447 90
2016 1 22 2 0.447 0
2016 1 22 3 0.447 270
2016 1 22 4 0.894 270
2016 1 22 5 0.894 315
2016 1 22 6 1.341 270
2016 1 22 7 0.894 270
2016 1 22 8 1.788 315
2016 1 22 9 2.235 270
2016 1 22 10 1.788 292.5
2016 1 22 11 1.788 292.5
2016 1 22 12 1.788 270
2016 1 22 13 1.341 270
2016 1 22 14 1.341 292.5
2016 1 22 15 1.341 270
2016 1 22 16 0.894 337.5
2016 1 22 17 0.894 292.5
2016 1 22 18 0 292.5
2016 1 22 19 0.447 247.5
2016 1 22 20 0.447 225
2016 1 22 21 0.447 225
2016 1 22 22 0.447 202.5
2016 1 22 23 0.894 202.5
2016 1 23 0 0 202.5
2016 1 23 1 0.447 202.5
2016 1 23 2 0 202.5
2016 1 23 3 0 247.5
2016 1 23 16 0.447 315
2016 1 23 17 0.447 337.5
2016 1 23 18 0 22.5
2016 1 23 19 0 22.5
2016 1 23 20 0 67.5
2016 1 23 21 0.447 67.5
2016 1 23 22 0.447 112.5
2016 1 23 23 0.447 180
2016 1 25 0 0 90
2016 1 25 1 0 90
2016 1 25 2 0.447 22.5
2016 1 25 3 0 315
2016 1 25 4 0 292.5
2016 1 25 5 0 292.5
2016 1 25 6 0 292.5
2016 1 25 7 0.447 180
2016 1 25 8 1.341 202.5
2016 1 25 9 0 225
2016 1 25 10 0.447 315
2016 1 25 11 0.894 337.5
2016 1 25 12 0.894 315
2016 1 25 13 1.341 337.5
2016 1 25 14 0.894 0
2016 1 25 15 0.447 22.5
2016 1 25 16 0.447 112.5
2016 1 25 17 0.447 22.5
2016 1 25 18 0 22.5
2016 1 25 19 0 45
2016 1 25 20 0 67.5
2016 1 25 21 0.447 0
2016 1 25 22 0 0
2016 1 25 23 0.447 112.5
2016 1 26 0 0 135
2016 1 26 1 0 135
2016 1 26 2 0 135
2016 1 26 3 0.447 135
2016 1 26 4 0 225
2016 1 26 5 0.447 202.5
2016 1 26 6 0 202.5
2016 1 26 8 0 202.5
2016 1 26 10 0.447 202.5
2016 1 26 11 0.894 315
2016 1 26 12 0.894 315
2016 1 26 13 1.341 315
2016 1 26 14 0.894 270
2016 1 26 15 0.894 0
2016 1 26 16 0.447 45
2016 1 26 17 0 22.5
2016 1 26 18 0.447 67.5
2016 1 26 19 0.447 90
2016 1 26 20 0 90
2016 1 26 21 0.894 337.5
2016 1 26 22 0 0
2016 1 26 23 0 0
2016 1 27 0 0 135
2016 1 27 1 0.447 45
2016 1 27 2 0 45
2016 1 27 3 0 45
2016 1 27 5 0 45
2016 1 27 6 0 45
2016 1 27 7 0 45
2016 1 27 8 0.447 45
2016 1 27 9 0.447 22.5
2016 1 27 10 0 45
2016 1 27 11 0.447 337.5
2016 1 27 12 0.894 337.5
2016 1 27 13 0.894 22.5
2016 1 27 14 0.447 67.5
2016 1 27 15 0.894 22.5
2016 1 27 16 1.341 112.5
2016 1 27 17 1.341 90
2016 1 27 18 0.894 90
2016 1 27 19 0.894 90
2016 1 27 20 0 90
2016 1 27 21 0 90
2016 1 27 22 0.447 112.5
2016 1 27 23 0 45
2016 1 28 0 0 45
2016 1 28 1 0 45
2016 1 28 2 0 337.5
2016 1 28 3 0.447 90
2016 1 28 4 0.447 67.5
2016 1 28 5 0.447 67.5
2016 1 28 6 0 67.5
2016 1 28 7 0 67.5
2016 1 28 8 0 67.5
2016 1 28 9 0.447 0
2016 1 28 10 0.447 0
2016 1 28 11 1.341 315
2016 1 28 12 1.341 315
2016 1 28 13 1.341 337.5
2016 1 28 14 0.894 315
2016 1 28 15 0.894 292.5
2016 1 28 16 0.894 315
2016 1 28 17 0.447 337.5
2016 1 28 18 0 0
2016 1 28 19 0 0
2016 1 28 20 0 0
2016 1 28 21 0 0
2016 1 28 22 0 0
2016 1 28 23 0 0
2016 1 29 0 0 0
2016 1 29 1 0 0
2016 1 29 2 0 0
2016 1 29 3 0 0
2016 1 29 4 0 0
2016 1 29 5 0 22.5
2016 1 29 6 0 22.5
2016 1 29 7 0 67.5
2016 1 29 8 0 67.5
2016 1 29 9 0.447 337.5
2016 1 29 10 0.894 337.5
2016 1 29 11 0.894 270
2016 1 29 12 1.341 337.5
2016 1 29 13 0.894 337.5
2016 1 29 14 1.341 0
2016 1 29 15 0.447 90
2016 1 29 16 0.447 112.5
2016 1 29 17 0 90
2016 1 29 18 0 90
2016 1 29 19 0.447 0
2016 1 29 20 0.447 67.5
2016 1 29 21 0.894 90
2016 1 29 22 0.894 90
2016 1 29 23 0.894 90
2016 1 30 0 1.341 90
2016 1 31 0 0.447 112.5
2016 1 31 1 0.447 90
2016 1 31 2 0.447 292.5
2016 1 31 3 0 22.5
2016 1 31 4 0.447 337.5
2016 1 31 5 0.447 315
2016 1 31 6 0 247.5
2016 1 31 7 0 247.5
2016 1 31 9 0 247.5
2016 1 31 10 0.894 337.5
2016 1 31 11 0.894 0
2016 1 31 12 1.341 337.5
2016 1 31 13 0.894 337.5
2016 1 31 14 1.341 337.5
2016 1 31 15 1.788 0
2016 1 31 16 0.447 0
2016 1 31 17 0.894 337.5
2016 1 31 18 0.447 315
2016 1 31 19 0.447 0
2016 1 31 20 0.894 0
2016 1 31 21 0.447 270
2016 1 31 22 0.894 270
2016 1 31 23 0.894 292.5
2016 2 1 0 0.894 292.5
2016 2 1 1 0.447 292.5
2016 2 1 2 0.447 67.5
2016 2 1 3 0 112.5
2016 2 1 4 0.447 67.5
2016 2 1 5 0 90
2016 2 1 6 0 90
2016 2 1 7 0 90
2016 2 1 8 0 22.5
2016 2 1 9 0.894 90
2016 2 1 10 0.894 22.5
2016 2 1 11 0.894 90
2016 2 1 12 0.894 22.5
2016 2 1 13 0.894 90
2016 2 1 14 1.341 90
2016 2 1 15 0.894 90
2016 2 1 16 1.341 90
2016 2 1 17 0.894 90
2016 2 1 18 0.894 90
2016 2 1 19 0 22.5
2016 2 1 20 0.447 180
2016 2 1 21 0 180
2016 2 1 22 0.447 112.5
2016 2 1 23 0 292.5
2016 2 2 0 0.447 0
2016 2 2 23 0 337.5
2016 2 3 0 0 337.5
2016 2 3 1 0 22.5
2016 2 3 16 1.341 90
2016 2 3 17 0.894 90
2016 2 3 18 1.341 315
2016 2 3 19 1.788 337.5
2016 2 3 20 2.235 292.5
2016 2 3 21 0.894 292.5
2016 2 3 22 0.894 180
2016 2 3 23 0 247.5
2016 2 4 0 0.447 247.5
2016 2 4 1 0 247.5
2016 2 4 2 0.894 112.5
2016 2 4 3 1.341 112.5
2016 2 4 4 0.447 112.5
2016 2 4 5 0.447 180
2016 2 4 6 0.447 225
2016 2 4 7 0.447 202.5
2016 2 4 8 1.341 270
2016 2 4 9 1.788 270
2016 2 4 10 2.682 270
2016 2 4 11 2.235 292.5
2016 2 4 12 1.788 315
2016 2 4 13 2.235 270
2016 2 4 14 1.788 315
2016 2 4 15 1.788 292.5
2016 2 4 16 1.788 270
2016 2 4 17 0.894 247.5
2016 2 4 18 0.447 202.5
2016 2 4 19 0.447 202.5
2016 2 4 20 0.447 202.5
2016 2 4 21 0 135
2016 2 4 22 1.341 225
2016 2 4 23 0.447 157.5
2016 2 5 0 1.341 180
2016 2 5 1 0.447 225
2016 2 5 2 1.341 202.5
2016 2 5 3 0.894 225
2016 2 5 4 0.447 202.5
2016 2 5 5 0 202.5
2016 2 5 6 0 157.5
2016 2 5 7 0.447 202.5
2016 2 5 8 0 22.5
2016 2 5 9 0.447 0
2016 2 5 10 0.447 337.5
2016 2 5 11 0.894 22.5
2016 2 5 12 0.894 22.5
2016 2 5 13 0.894 22.5
2016 2 5 14 1.341 22.5
2016 2 5 15 1.341 90
2016 2 5 16 1.341 90
2016 2 5 17 1.788 90
2016 2 5 18 0.894 90
2016 2 5 19 0.894 90
2016 2 5 20 0.894 90
2016 2 5 21 0.447 90
2016 2 5 22 0.447 90
2016 2 5 23 1.341 270
2016 2 6 0 0.447 270
2016 2 6 1 0.447 315
2016 2 6 2 0.447 315
2016 2 6 3 0.894 270
2016 2 6 4 0.447 270
2016 2 6 5 0.447 292.5
2016 2 6 6 1.341 270
2016 2 6 7 1.341 270
2016 2 6 8 1.341 292.5
2016 2 6 9 1.341 270
2016 2 6 10 1.788 270
2016 2 6 11 1.788 292.5
2016 2 6 12 1.788 292.5
2016 2 6 13 0.894 292.5
2016 2 6 14 0.447 337.5
2016 2 6 15 0.447 22.5
2016 2 6 16 0.447 90
2016 2 6 17 0.447 22.5
2016 2 6 18 0.447 90
2016 2 6 19 0.447 90
2016 2 6 20 0.447 90
2016 2 6 21 0 90
2016 2 6 22 0 90
2016 2 6 23 0 90
2016 2 7 0 0.447 112.5
2016 2 7 1 0 112.5
2016 2 7 2 0 112.5
2016 2 7 3 1.341 112.5
2016 2 7 4 0.894 112.5
2016 2 7 5 1.341 112.5
2016 2 7 22 2.235 112.5
2016 2 7 23 0.894 90
2016 2 8 12 1.788 315
2016 2 8 13 1.788 270
2016 2 8 14 1.788 337.5
2016 2 8 15 1.341 315
2016 2 8 16 0.894 337.5
2016 2 8 17 0.447 0
2016 2 8 18 0 45
2016 2 8 19 0.447 67.5
2016 2 8 20 0.447 67.5
2016 2 8 21 0.447 247.5
2016 2 8 22 0 225
2016 2 8 23 0 202.5
2016 2 9 0 0.447 202.5
2016 2 9 1 0 202.5
2016 2 9 2 0 202.5
2016 2 9 3 0 202.5
2016 2 9 4 0 202.5
2016 2 9 5 0.447 292.5
2016 2 9 6 0.894 315
2016 2 9 7 0.447 270
2016 2 9 8 0.447 270
2016 2 9 9 0 292.5
2016 2 9 10 0.447 90
2016 2 9 11 0.894 22.5
2016 2 9 12 1.341 112.5
2016 2 9 13 3.129 180
2016 2 9 14 2.235 135
2016 2 9 15 2.235 157.5
2016 2 9 16 3.129 180
2016 2 9 17 1.788 157.5
2016 2 9 18 2.235 157.5
2016 2 9 19 1.788 135
2016 2 9 20 1.788 135
2016 2 9 21 0.447 112.5
2016 2 9 22 1.788 135
